;Precio compra;Mercado compra;Precio venta;Mercado venta
2024-03-17 08:45:00;-12,53;Terciaria bajar;35,19;RR subir
2024-03-17 09:00:00;0,0;Terciaria bajar;11,34;MD venta
2024-03-17 09:15:00;0,0;Terciaria bajar;11,34;MD venta
2024-03-17 09:30:00;0,0;Terciaria bajar;11,34;MD venta
2024-03-17 09:45:00;-5,0;Terciaria bajar;11,34;MD venta
2024-03-17 10:00:00;-0,794;RR bajar;9,72;MD venta
2024-03-17 10:15:00;-5,0;Terciaria bajar;9,72;MD venta
2024-03-17 10:30:00;-9,67;Terciaria bajar;9,72;MD venta
2024-03-17 10:45:00;-6,85;Terciaria bajar;9,72;MD venta
2024-03-17 11:00:00;-8,9;RR bajar;0,43;MD venta
2024-03-17 11:15:00;-8,9;RR bajar;0,43;MD venta
2024-03-17 11:30:00;-9,57;Terciaria bajar;0,43;MD venta
2024-03-17 11:45:00;-8,9;RR bajar;0,43;MD venta
2024-03-17 12:00:00;0,0;RR bajar;0,43;MD venta
2024-03-17 12:15:00;0,0;RR bajar;0,43;MD venta
2024-03-17 12:30:00;0,0;RR bajar;0,43;MD venta
2024-03-17 12:45:00;0,0;Terciaria bajar;0,43;MD venta
2024-03-17 13:00:00;0,366;RR bajar;0,43;MD venta
2024-03-17 13:15:00;0,366;RR bajar;0,43;MD venta
2024-03-17 13:30:00;0,366;RR bajar;3,2;Terciaria subir
2024-03-17 13:45:00;0,366;RR bajar;3,2;Terciaria subir
2024-03-17 14:00:00;23,15332373228031;MD compra;0,43;MD venta
2024-03-17 14:15:00;23,15332373228031;MD compra;0,43;MD venta
2024-03-17 14:30:00;23,15332373228031;MD compra;0,43;MD venta
2024-03-17 14:45:00;23,15332373228031;MD compra;3,2;Terciaria subir
2024-03-17 15:00:00;24,03008795197747;MD compra;76,404;RR subir
2024-03-17 15:15:00;24,03008795197747;MD compra;76,404;RR subir
2024-03-17 15:30:00;24,03008795197747;MD compra;76,404;RR subir
2024-03-17 15:45:00;24,03008795197747;MD compra;76,404;RR subir
2024-03-17 16:00:00;5,0;RR bajar;60,197;RR subir
2024-03-17 16:15:00;5,0;RR bajar;60,197;RR subir
2024-03-17 16:30:00;5,0;RR bajar;60,97;Terciaria subir
2024-03-17 16:45:00;5,0;RR bajar;60,197;RR subir
2024-03-17 17:00:00;-25,5;RR bajar;60,803;RR subir
2024-03-17 17:15:00;-25,5;RR bajar;60,803;RR subir
2024-03-17 17:30:00;-25,5;RR bajar;60,803;RR subir
2024-03-17 17:45:00;-25,5;RR bajar;60,803;RR subir
2024-03-17 18:00:00;23,01;Terciaria bajar;35,0;MD venta
2024-03-17 18:15:00;28,88;RR bajar;35,0;MD venta
2024-03-17 18:30:00;28,88;RR bajar;35,0;MD venta
2024-03-17 18:45:00;28,88;RR bajar;35,0;MD venta
2024-03-17 19:00:00;20,728;RR bajar;79,96;MD venta
2024-03-17 19:15:00;20,0;Terciaria bajar;79,96;MD venta
2024-03-17 19:30:00;16,06;Terciaria bajar;79,96;MD venta
2024-03-17 19:45:00;16,06;Terciaria bajar;79,96;MD venta
2024-03-17 20:00:00;20,191;RR bajar;77,89;MD venta
2024-03-17 20:15:00;20,191;RR bajar;77,89;MD venta
2024-03-17 20:30:00;20,191;RR bajar;77,89;MD venta
2024-03-17 20:45:00;20,191;RR bajar;77,89;MD venta
2024-03-17 21:00:00;25,0;Terciaria bajar;72,33;MD venta
2024-03-17 21:15:00;29,213;RR bajar;72,33;MD venta
2024-03-17 21:30:00;16,17;Terciaria bajar;72,33;MD venta
2024-03-17 21:45:00;23,3;Terciaria bajar;72,33;MD venta
2024-03-17 22:00:00;18,428;RR bajar;72,1;MD venta
2024-03-17 22:15:00;18,428;RR bajar;72,1;MD venta
2024-03-17 22:30:00;18,428;RR bajar;72,1;MD venta
2024-03-17 22:45:00;18,428;RR bajar;72,1;MD venta
2024-03-17 23:00:00;114,50143585680202;MD compra;82,84;Terciaria subir
2024-03-17 23:15:00;114,50143585680202;MD compra;75,34;Terciaria subir
2024-03-17 23:30:00;114,50143585680202;MD compra;65,91;MD venta
2024-03-17 23:45:00;59,11;Terciaria bajar;65,91;MD venta
2024-03-18 00:00:00;89,59534286940284;MD compra;76,55;Terciaria subir
2024-03-18 00:15:00;89,59534286940284;MD compra;70,72;Terciaria subir
2024-03-18 00:30:00;89,59534286940284;MD compra;64,12;MD venta
2024-03-18 00:45:00;32,5;Terciaria bajar;64,12;MD venta
2024-03-18 01:00:00;77,02629367144675;MD compra;69,0;Terciaria subir
2024-03-18 01:15:00;77,02629367144675;MD compra;68,65;Terciaria subir
2024-03-18 01:30:00;77,02629367144675;MD compra;61,4;Terciaria subir
2024-03-18 01:45:00;77,02629367144675;MD compra;68,65;Terciaria subir
2024-03-18 02:00:00;76,7418905521672;MD compra;48,85;MD venta
2024-03-18 02:15:00;76,7418905521672;MD compra;68,12;Terciaria subir
2024-03-18 02:30:00;76,7418905521672;MD compra;48,85;MD venta
2024-03-18 02:45:00;76,7418905521672;MD compra;48,85;MD venta
2024-03-18 03:00:00;34,5;Terciaria bajar;48,85;MD venta
2024-03-18 03:15:00;77,0458953122768;MD compra;67,5;Terciaria subir
2024-03-18 03:30:00;77,0458953122768;MD compra;68,65;Terciaria subir
2024-03-18 03:45:00;77,0458953122768;MD compra;67,5;Terciaria subir
2024-03-18 04:00:00;34,5;Terciaria bajar;82,84;RR subir
2024-03-18 04:15:00;35,0;RR bajar;82,84;RR subir
2024-03-18 04:30:00;35,0;RR bajar;82,84;RR subir
2024-03-18 04:45:00;35,0;RR bajar;82,84;RR subir
2024-03-18 05:00:00;-3,16;RR bajar;44,28;MD venta
2024-03-18 05:15:00;-3,16;RR bajar;44,28;MD venta
2024-03-18 05:30:00;-3,16;RR bajar;44,28;MD venta
2024-03-18 05:45:00;-3,16;RR bajar;44,28;MD venta
2024-03-18 06:00:00;32,25;Terciaria bajar;61,71;MD venta
2024-03-18 06:15:00;34,5;Terciaria bajar;61,71;MD venta
2024-03-18 06:30:00;34,5;Terciaria bajar;61,71;MD venta
2024-03-18 06:45:00;0,0;Terciaria bajar;61,71;MD venta
2024-03-18 07:00:00;11,72;Terciaria bajar;94,68;MD venta
2024-03-18 07:15:00;-9,85;Terciaria bajar;94,68;MD venta
2024-03-18 07:30:00;-30,0;Terciaria bajar;94,68;MD venta
2024-03-18 07:45:00;-1000,0;Terciaria bajar;94,68;MD venta
2024-03-18 08:00:00;32,5;Terciaria bajar;94,45;MD venta
2024-03-18 08:15:00;32,5;Terciaria bajar;94,45;MD venta
2024-03-18 08:30:00;0,4;Terciaria bajar;94,45;MD venta
2024-03-18 08:45:00;-5,7;Terciaria bajar;94,45;MD venta
2024-03-18 09:00:00;32,19;Terciaria bajar;52,61;MD venta
2024-03-18 09:15:00;10,0;Terciaria bajar;52,61;MD venta
2024-03-18 09:30:00;30,56;Terciaria bajar;52,61;MD venta
2024-03-18 09:45:00;15,75;Terciaria bajar;52,61;MD venta
2024-03-18 10:00:00;32,5;RR bajar;68,65;Terciaria subir
2024-03-18 10:15:00;32,5;RR bajar;64,98;Terciaria subir
2024-03-18 10:30:00;32,5;RR bajar;58,38;Terciaria subir
2024-03-18 10:45:00;32,5;RR bajar;68,3;Terciaria subir
2024-03-18 11:00:00;77,1920925696569;MD compra;35,0;MD venta
2024-03-18 11:15:00;35,0;Terciaria bajar;35,0;MD venta
2024-03-18 11:30:00;35,0;Terciaria bajar;35,0;MD venta
2024-03-18 11:45:00;31,07;Terciaria bajar;35,0;MD venta
2024-03-18 12:00:00;31,68;Terciaria bajar;35,0;MD venta
2024-03-18 12:15:00;32,19;Terciaria bajar;35,0;MD venta
2024-03-18 12:30:00;31,68;Terciaria bajar;35,0;MD venta
2024-03-18 12:45:00;32,19;Terciaria bajar;35,0;MD venta
2024-03-18 13:00:00;35,0;Terciaria bajar;35,0;MD venta
2024-03-18 13:15:00;35,0;Terciaria bajar;35,0;MD venta
2024-03-18 13:30:00;35,0;Terciaria bajar;35,0;MD venta
2024-03-18 13:45:00;75,71359047024038;MD compra;55,36;Terciaria subir
2024-03-18 14:00:00;35,46;Terciaria bajar;35,0;MD venta
2024-03-18 14:15:00;35,5;Terciaria bajar;35,0;MD venta
2024-03-18 14:30:00;32,19;Terciaria bajar;35,0;MD venta
2024-03-18 14:45:00;32,5;Terciaria bajar;35,0;MD venta
2024-03-18 15:00:00;13,617;RR bajar;35,5;MD venta
2024-03-18 15:15:00;0,5;Terciaria bajar;35,5;MD venta
2024-03-18 15:30:00;10,0;Terciaria bajar;35,5;MD venta
2024-03-18 15:45:00;13,617;RR bajar;35,5;MD venta
2024-03-18 16:00:00;10,0;Terciaria bajar;43,86;MD venta
2024-03-18 16:15:00;16,144;RR bajar;43,86;MD venta
2024-03-18 16:30:00;16,144;RR bajar;43,86;MD venta
2024-03-18 16:45:00;16,144;RR bajar;73,92;Terciaria subir
2024-03-18 17:00:00;32,1;Terciaria bajar;78,74;RR subir
2024-03-18 17:15:00;38,066;RR bajar;78,74;RR subir
2024-03-18 17:30:00;38,066;RR bajar;78,74;RR subir
2024-03-18 17:45:00;38,066;RR bajar;78,74;RR subir
2024-03-18 18:00:00;56,719;RR bajar;73,45;MD venta
2024-03-18 18:15:00;56,719;RR bajar;73,45;MD venta
2024-03-18 18:30:00;56,719;RR bajar;73,45;MD venta
2024-03-18 18:45:00;56,719;RR bajar;73,45;MD venta
2024-03-18 19:00:00;50,0;RR bajar;125,2;MD venta
2024-03-18 19:15:00;50,0;RR bajar;125,2;MD venta
2024-03-18 19:30:00;50,0;RR bajar;125,2;MD venta
2024-03-18 19:45:00;50,0;RR bajar;125,2;MD venta
2024-03-18 20:00:00;53,35;RR bajar;114,2;MD venta
2024-03-18 20:15:00;53,35;RR bajar;114,2;MD venta
2024-03-18 20:30:00;53,35;RR bajar;114,2;MD venta
2024-03-18 20:45:00;53,35;RR bajar;114,2;MD venta
2024-03-18 21:00:00;54,92;RR bajar;95,85;MD venta
2024-03-18 21:15:00;54,92;RR bajar;95,85;MD venta
2024-03-18 21:30:00;48,02;Terciaria bajar;95,85;MD venta
2024-03-18 21:45:00;34,74;Terciaria bajar;95,85;MD venta
2024-03-18 22:00:00;51,79;Terciaria bajar;77,8;MD venta
2024-03-18 22:15:00;48,02;Terciaria bajar;77,8;MD venta
2024-03-18 22:30:00;33,56;Terciaria bajar;77,8;MD venta
2024-03-18 22:45:00;32,19;Terciaria bajar;77,8;MD venta
2024-03-18 23:00:00;24,859;RR bajar;70,51;MD venta
2024-03-18 23:15:00;15,0;Terciaria bajar;70,51;MD venta
2024-03-18 23:30:00;15,0;Terciaria bajar;70,51;MD venta
2024-03-18 23:45:00;17,19;Terciaria bajar;70,51;MD venta
2024-03-19 00:00:00;23,512;RR bajar;69,14;MD venta
2024-03-19 00:15:00;23,512;RR bajar;71,0;Terciaria subir
2024-03-19 00:30:00;23,512;RR bajar;71,1;Terciaria subir
2024-03-19 00:45:00;23,512;RR bajar;69,14;MD venta
2024-03-19 01:00:00;19,0;Terciaria bajar;65,06;MD venta
2024-03-19 01:15:00;19,0;Terciaria bajar;65,06;MD venta
2024-03-19 01:30:00;19,0;Terciaria bajar;65,06;MD venta
2024-03-19 01:45:00;19,0;Terciaria bajar;65,06;MD venta
2024-03-19 02:00:00;84,18562462278085;MD compra;58,13;MD venta
2024-03-19 02:15:00;19,0;Terciaria bajar;58,13;MD venta
2024-03-19 02:30:00;19,0;Terciaria bajar;58,13;MD venta
2024-03-19 02:45:00;19,0;Terciaria bajar;58,13;MD venta
2024-03-19 03:00:00;27,004;RR bajar;56,18;MD venta
2024-03-19 03:15:00;27,004;RR bajar;56,18;MD venta
2024-03-19 03:30:00;27,004;RR bajar;56,18;MD venta
2024-03-19 03:45:00;27,004;RR bajar;56,18;MD venta
2024-03-19 04:00:00;26,016;RR bajar;53,0;MD venta
2024-03-19 04:15:00;26,016;RR bajar;53,0;MD venta
2024-03-19 04:30:00;26,016;RR bajar;53,0;MD venta
2024-03-19 04:45:00;26,016;RR bajar;53,0;MD venta
2024-03-19 05:00:00;30,0;Terciaria bajar;88,79;RR subir
2024-03-19 05:15:00;38,93;Terciaria bajar;88,79;RR subir
2024-03-19 05:30:00;38,97;Terciaria bajar;88,79;RR subir
2024-03-19 05:45:00;47,619;RR bajar;88,79;RR subir
2024-03-19 06:00:00;62,04;Terciaria bajar;76,18;MD venta
2024-03-19 06:15:00;58,43;Terciaria bajar;76,18;MD venta
2024-03-19 06:30:00;38,97;Terciaria bajar;76,18;MD venta
2024-03-19 06:45:00;32,0;Terciaria bajar;76,18;MD venta
2024-03-19 07:00:00;38,97;Terciaria bajar;101,6;MD venta
2024-03-19 07:15:00;35,0;Terciaria bajar;101,6;MD venta
2024-03-19 07:30:00;20,0;Terciaria bajar;101,6;MD venta
2024-03-19 07:45:00;0,0;Terciaria bajar;101,6;MD venta
2024-03-19 08:00:00;50,0;Terciaria bajar;95,87;MD venta
2024-03-19 08:15:00;19,0;Terciaria bajar;95,87;MD venta
2024-03-19 08:30:00;10,0;Terciaria bajar;95,87;MD venta
2024-03-19 08:45:00;0,0;Terciaria bajar;95,87;MD venta
2024-03-19 09:00:00;36,78;Terciaria bajar;58,13;MD venta
2024-03-19 09:15:00;0,0;Terciaria bajar;58,13;MD venta
2024-03-19 09:30:00;-6,85;Terciaria bajar;58,13;MD venta
2024-03-19 09:45:00;-10,85;Terciaria bajar;58,13;MD venta
2024-03-19 10:00:00;14,293;RR bajar;37,28;MD venta
2024-03-19 10:15:00;5,0;Terciaria bajar;37,28;MD venta
2024-03-19 10:30:00;14,293;RR bajar;37,28;MD venta
2024-03-19 10:45:00;14,293;RR bajar;37,28;MD venta
2024-03-19 11:00:00;75,80076593332637;MD compra;35,26;MD venta
2024-03-19 11:15:00;34,5;Terciaria bajar;35,26;MD venta
2024-03-19 11:30:00;19,0;Terciaria bajar;35,26;MD venta
2024-03-19 11:45:00;19,0;Terciaria bajar;35,26;MD venta
2024-03-19 12:00:00;5,0;Terciaria bajar;35,0;MD venta
2024-03-19 12:15:00;0,0;Terciaria bajar;35,0;MD venta
2024-03-19 12:30:00;0,0;Terciaria bajar;35,0;MD venta
2024-03-19 12:45:00;0,0;Terciaria bajar;35,0;MD venta
2024-03-19 13:00:00;5,0;RR bajar;35,0;MD venta
2024-03-19 13:15:00;5,0;RR bajar;35,0;MD venta
2024-03-19 13:30:00;5,0;RR bajar;35,0;MD venta
2024-03-19 13:45:00;5,0;RR bajar;35,0;MD venta
2024-03-19 14:00:00;10,0;RR bajar;35,0;MD venta
2024-03-19 14:15:00;10,0;RR bajar;35,0;MD venta
2024-03-19 14:30:00;10,0;RR bajar;35,0;MD venta
2024-03-19 14:45:00;10,0;RR bajar;35,0;MD venta
2024-03-19 15:00:00;5,0;Terciaria bajar;35,0;MD venta
2024-03-19 15:15:00;3,38;Terciaria bajar;35,0;MD venta
2024-03-19 15:30:00;9,659;RR bajar;63,61;Terciaria subir
2024-03-19 15:45:00;9,659;RR bajar;70,87;Terciaria subir
2024-03-19 16:00:00;6,601;RR bajar;35,54;MD venta
2024-03-19 16:15:00;6,601;RR bajar;35,54;MD venta
2024-03-19 16:30:00;6,601;RR bajar;63,61;Terciaria subir
2024-03-19 16:45:00;6,601;RR bajar;71,04;Terciaria subir
2024-03-19 17:00:00;19,0;Terciaria bajar;97,917;RR subir
2024-03-19 17:15:00;46,465;RR bajar;97,917;RR subir
2024-03-19 17:30:00;46,465;RR bajar;97,917;RR subir
2024-03-19 17:45:00;46,465;RR bajar;97,917;RR subir
2024-03-19 18:00:00;69,16;RR bajar;109,94;Terciaria subir
2024-03-19 18:15:00;69,16;RR bajar;110,94;Terciaria subir
2024-03-19 18:30:00;69,16;RR bajar;122,51;Terciaria subir
2024-03-19 18:45:00;69,16;RR bajar;76,62;MD venta
2024-03-19 19:00:00;59,0;Terciaria bajar;129,0;MD venta
2024-03-19 19:15:00;59,0;Terciaria bajar;129,0;MD venta
2024-03-19 19:30:00;60,0;Terciaria bajar;129,0;MD venta
2024-03-19 19:45:00;60,0;Terciaria bajar;129,0;MD venta
2024-03-19 20:00:00;44,933;RR bajar;110,0;MD venta
2024-03-19 20:15:00;44,933;RR bajar;110,0;MD venta
2024-03-19 20:30:00;44,933;RR bajar;110,0;MD venta
2024-03-19 20:45:00;44,933;RR bajar;110,0;MD venta
2024-03-19 21:00:00;37,032;RR bajar;92,01;MD venta
2024-03-19 21:15:00;37,032;RR bajar;92,01;MD venta
2024-03-19 21:30:00;37,032;RR bajar;92,01;MD venta
2024-03-19 21:45:00;19,0;Terciaria bajar;92,01;MD venta
2024-03-19 22:00:00;19,22;RR bajar;81,75;MD venta
2024-03-19 22:15:00;19,22;RR bajar;81,75;MD venta
2024-03-19 22:30:00;19,22;RR bajar;81,75;MD venta
2024-03-19 22:45:00;19,22;RR bajar;81,75;MD venta
2024-03-19 23:00:00;19,36;RR bajar;76,1;MD venta
2024-03-19 23:15:00;19,36;RR bajar;76,1;MD venta
2024-03-19 23:30:00;19,36;RR bajar;76,1;MD venta
2024-03-19 23:45:00;19,36;RR bajar;76,1;MD venta
2024-03-20 00:00:00;19,165;RR bajar;70,0;MD venta
2024-03-20 00:15:00;19,165;RR bajar;70,0;MD venta
2024-03-20 00:30:00;19,165;RR bajar;70,0;MD venta
2024-03-20 00:45:00;19,165;RR bajar;70,0;MD venta
2024-03-20 01:00:00;14,887;RR bajar;68,57;MD venta
2024-03-20 01:15:00;14,887;RR bajar;68,57;MD venta
2024-03-20 01:30:00;14,887;RR bajar;68,57;MD venta
2024-03-20 01:45:00;14,887;RR bajar;68,57;MD venta
2024-03-20 02:00:00;33,36;RR bajar;60,78;MD venta
2024-03-20 02:15:00;33,36;RR bajar;60,78;MD venta
2024-03-20 02:30:00;33,36;RR bajar;60,78;MD venta
2024-03-20 02:45:00;33,36;RR bajar;60,78;MD venta
2024-03-20 03:00:00;18,302;RR bajar;50,53;MD venta
2024-03-20 03:15:00;18,302;RR bajar;50,53;MD venta
2024-03-20 03:30:00;18,302;RR bajar;50,53;MD venta
2024-03-20 03:45:00;18,302;RR bajar;50,53;MD venta
2024-03-20 04:00:00;19,514;RR bajar;42,84;MD venta
2024-03-20 04:15:00;19,514;RR bajar;42,84;MD venta
2024-03-20 04:30:00;19,514;RR bajar;42,84;MD venta
2024-03-20 04:45:00;19,514;RR bajar;42,84;MD venta
2024-03-20 05:00:00;19,0;Terciaria bajar;58,0;MD venta
2024-03-20 05:15:00;19,9;Terciaria bajar;58,0;MD venta
2024-03-20 05:30:00;20,894;RR bajar;58,0;MD venta
2024-03-20 05:45:00;20,894;RR bajar;58,0;MD venta
2024-03-20 06:00:00;26,21;Terciaria bajar;68,0;MD venta
2024-03-20 06:15:00;35,0;Terciaria bajar;68,0;MD venta
2024-03-20 06:30:00;37,57;Terciaria bajar;68,0;MD venta
2024-03-20 06:45:00;37,92;Terciaria bajar;68,0;MD venta
2024-03-20 07:00:00;38,17;Terciaria bajar;88,38;MD venta
2024-03-20 07:15:00;38,17;Terciaria bajar;88,38;MD venta
2024-03-20 07:30:00;45,258;RR bajar;88,38;MD venta
2024-03-20 07:45:00;19,0;Terciaria bajar;88,38;MD venta
2024-03-20 08:00:00;19,0;RR bajar;85,25;MD venta
2024-03-20 08:15:00;19,0;RR bajar;85,25;MD venta
2024-03-20 08:30:00;18,5;Terciaria bajar;85,25;MD venta
2024-03-20 08:45:00;0,05;Terciaria bajar;85,25;MD venta
2024-03-20 09:00:00;105,22779605462374;MD compra;81,59;Terciaria subir
2024-03-20 09:15:00;105,22779605462374;MD compra;70,0;Terciaria subir
2024-03-20 09:30:00;105,22779605462374;MD compra;71,69;Terciaria subir
2024-03-20 09:45:00;30,76;Terciaria bajar;61,76;MD venta
2024-03-20 10:00:00;75,59278229007835;MD compra;80,18;Terciaria subir
2024-03-20 10:15:00;75,59278229007835;MD compra;71,69;Terciaria subir
2024-03-20 10:30:00;0,05;Terciaria bajar;35,7;MD venta
2024-03-20 10:45:00;75,59278229007835;MD compra;35,7;MD venta
2024-03-20 11:00:00;76,00715880480689;MD compra;61,0;Terciaria subir
2024-03-20 11:15:00;0,05;Terciaria bajar;35,0;MD venta
2024-03-20 11:30:00;76,00715880480689;MD compra;64,0;Terciaria subir
2024-03-20 11:45:00;76,00715880480689;MD compra;35,0;MD venta
2024-03-20 12:00:00;74,92807331474611;MD compra;51,89;Terciaria subir
2024-03-20 12:15:00;74,92807331474611;MD compra;73,39;Terciaria subir
2024-03-20 12:30:00;74,92807331474611;MD compra;67,0;Terciaria subir
2024-03-20 12:45:00;74,92807331474611;MD compra;33,26;MD venta
2024-03-20 13:00:00;69,2178698519246;MD compra;51,89;Terciaria subir
2024-03-20 13:15:00;69,2178698519246;MD compra;68,89;Terciaria subir
2024-03-20 13:30:00;69,2178698519246;MD compra;70,82;Terciaria subir
2024-03-20 13:45:00;69,2178698519246;MD compra;72,4;Terciaria subir
2024-03-20 14:00:00;56,92976472926196;MD compra;70,82;Terciaria subir
2024-03-20 14:15:00;56,92976472926196;MD compra;70,82;Terciaria subir
2024-03-20 14:30:00;56,92976472926196;MD compra;70,0;Terciaria subir
